commentId,parentId,videoId,textDisplay,publishedAt,authorDisplayName,authorProfileImageUrl
UgzXLshqOgf7K6iESj14AaABAg,0,dIUTsFT2MeQ,"Thank you very much for making this video. I want to create my own corpus to analyze data. But as a newbie to Python, I found it really hard to start without a clear direction. Looking forward to Part 2!",2022-02-20T21:20:30Z,li xx,https://yt3.ggpht.com/ytc/AKedOLSsfJ2dm3UVJTp6INOk-kHa-7mILNCjaRg_Ew=s48-c-k-c0x00ffffff-no-rj
UgzI0A8_BeQfxiFtNM54AaABAg,0,dIUTsFT2MeQ,Great video,2022-02-14T20:01:12Z,Andrey Shepelyov,https://yt3.ggpht.com/ytc/AKedOLSxe_7XxuGq5nWHlMmSL88BZoiQ92jXR8yfyIQqDg=s48-c-k-c0x00ffffff-no-rj
UgxuH_HSugCHZJuruGJ4AaABAg,0,dIUTsFT2MeQ,"What should I do if I have a long text and I want to find a word like Denver Broncos and I want to know the four most similar words to it, like say Carolina Panthers or Jaguars or some other team?",2022-02-09T13:33:58Z,frithiof hellgren,https://yt3.ggpht.com/ytc/AKedOLQuSo0jRuifmg3Q8v_sOTYmJ-BB7EM8G5kEwm7jy6ruHksoXKrUkeVc0FKMjD5O=s48-c-k-c0x00ffffff-no-rj
UgwoiAnN-dpwYW8Nkll4AaABAg,0,dIUTsFT2MeQ,That was a very nice explanation and an awesome tutorial. Waiting for the machine learning part.,2022-02-03T15:26:01Z,Roudra Saha,https://yt3.ggpht.com/ytc/AKedOLTkynFNuEt2anOVlB6dBWmKweu3mItgzTI9HkkVhQ=s48-c-k-c0x00ffffff-no-rj
UgzlBAclWWYUf8wSPbB4AaABAg,0,dIUTsFT2MeQ,"Lol. spaCy's most recent build as of Feb 2, 2022 does properly identify West Chestertenfieldville as a GPE. https://youtu.be/dIUTsFT2MeQ?t=5131
EDIT: Just finished the course - A phenomenal piece of work. Thanks so much for doing this. I can tell you put in an incredible amount of time and effort to do this and you provide it so graciously for free. It is so much clearer than spacy's documentation. They have a new spacy 101 so I'll give that a go now to cement this all in the nogin. And yes, eagerly awaiting part 2.",2022-02-02T21:08:16Z,Machinima Aquinix,https://yt3.ggpht.com/ytc/AKedOLT0RZXU0WdtD3TmmGJrXMZDVktlwTLetHnhyA=s48-c-k-c0x00ffffff-no-rj
Ugyq2CLZOtjBr70Se8h4AaABAg,0,dIUTsFT2MeQ,Thanks for the depth with this library sir,2022-02-02T00:50:35Z,Brandon Ruiz,https://yt3.ggpht.com/ytc/AKedOLT634M-WpbSRJ-ljs1Z64ri0gNWYOzG1MNg9A=s48-c-k-c0x00ffffff-no-rj
Ugy0awgSYPJDqroWj9l4AaABAg,0,dIUTsFT2MeQ,"Excellent tutorial, thank you :) Looking forward to the second part!",2022-01-30T11:36:37Z,Ioannis Raptis,https://yt3.ggpht.com/ytc/AKedOLTJtfV6qZw4xT-qHFnNGemjVQbjnj4jd4Ui4A=s48-c-k-c0x00ffffff-no-rj
Ugz43V3bgW9ADo3MPLh4AaABAg,0,dIUTsFT2MeQ,This video is fantastic! I would really appreciate part 2,2022-01-29T02:20:20Z,Thomas Palka,https://yt3.ggpht.com/ytc/AKedOLQ4r1a2sGJEdMnIHSo7relq-uNVUC_DQ2DU8y3nzGHYF8Aj0ldk5IWI60owJDuk=s48-c-k-c0x00ffffff-no-rj
Ugy2E01lsVmiRIyLS7R4AaABAg,0,dIUTsFT2MeQ,Yes please for a part 2 on Machine Learning with Spacy!,2022-01-28T12:03:05Z,10milesfromnowhere,https://yt3.ggpht.com/ytc/AKedOLSTbnGgf8hJwrpuNiJK-vQVAEKhkuumPA-yjw=s48-c-k-c0x00ffffff-no-rj
UgzHcEulkKlY4v-rWqN4AaABAg,0,dIUTsFT2MeQ,Thanks for sharing this enlighting stuff about the spaCy framework! Is there a date when you're gonna publish part 2? Can't wait to learn about the machine learning applications of spaCy.,2022-01-28T02:05:26Z,Florian Will,https://yt3.ggpht.com/ytc/AKedOLRN-w0eiK0hooAhYAs7s2MgfWOvqtypMLAhpQ=s48-c-k-c0x00ffffff-no-rj
UgzRN5d_x4xl3LNyQeJ4AaABAg,0,dIUTsFT2MeQ,best three hours spent,2022-01-24T10:52:04Z,Jing Tao,https://yt3.ggpht.com/ytc/AKedOLQ5UujWjjBeHpAbYIcywdyJbuho0gAKngqjw3ba=s48-c-k-c0x00ffffff-no-rj
UgwgdD0isFKZR-9rUqp4AaABAg,0,dIUTsFT2MeQ,Thank you Dr. William. Looking forward for a part two.,2022-01-24T09:55:19Z,Константин Плужников,https://yt3.ggpht.com/ytc/AKedOLRt1j8aOVWriggmSrSbyR3xKPTlscSwgwqNIg=s48-c-k-c0x00ffffff-no-rj
UgyL9XRUlLmjzDiKFqp4AaABAg,0,dIUTsFT2MeQ,Can anyone help with the US wikipedia text file?,2022-01-20T10:58:31Z,Oluwaseyi Akalla,https://yt3.ggpht.com/ytc/AKedOLTA7wZ6TEOxyOEWSvgQPoYjqhGEelL-2itB1MrB9A=s48-c-k-c0x00ffffff-no-rj
Ugx6kUw4TFLblsN0kWZ4AaABAg,0,dIUTsFT2MeQ,Excellent tutorial. Straight into the subject. Hats off to you !!,2022-01-18T04:25:43Z,Anandachetan Elikapati,https://yt3.ggpht.com/ytc/AKedOLQL7ZHKiv6CE0YMJ-rNTCsw1O1u_tYSuttTkJ77vIioD7brTE17oWVIOCq7pgIn=s48-c-k-c0x00ffffff-no-rj
Ugzf-pSHwnhmp10VOSN4AaABAg,0,dIUTsFT2MeQ,"Thanks for the Nice Video. Good Explanation,

When can we expect Part-II",2022-01-17T04:08:42Z,Naveen Kumar L,https://yt3.ggpht.com/ytc/AKedOLQPOIj9SyzPzugKpA2RI4rIttoHDVB-BxPwiqrGzQ=s48-c-k-c0x00ffffff-no-rj
UgzO8qapmSGQNET86114AaABAg,0,dIUTsFT2MeQ,This is super awesome tutorial. Just what I need. Thanks!,2022-01-12T08:08:58Z,Yifeng Hou,https://yt3.ggpht.com/ytc/AKedOLTznJWWOhGm584ZPsU6MYiJbZbRX4ZdvvuqPA=s48-c-k-c0x00ffffff-no-rj
UgxoACYd-xl_SiVzGEl4AaABAg,0,dIUTsFT2MeQ,Great resource!,2022-01-10T15:56:18Z,Aimen Baig,https://yt3.ggpht.com/ytc/AKedOLQ6RJYb1olTiEGlDuBvLVnkWu-NrPuhEf9kEOiwwKg=s48-c-k-c0x00ffffff-no-rj
Ugy1wtj-1x_Nx_PINdB4AaABAg,0,dIUTsFT2MeQ,"Waiting for the second part ! This tutorial is perfect , thank you so much !",2022-01-07T13:58:38Z,Lila Costa Queiroz,https://yt3.ggpht.com/ytc/AKedOLSNYSnJGJJbFsJDvVk_VRUtmsPW7B2KpuzjhydwzbcQ8mBdlVOuwMnjX0zZZYXw=s48-c-k-c0x00ffffff-no-rj
UgwLm8Kwvru0FBGxnhR4AaABAg,0,dIUTsFT2MeQ,Eagerly waiting for the second part.,2022-01-01T19:40:59Z,Prasad Aher,https://yt3.ggpht.com/ytc/AKedOLSt7BQZmloY7yXsVPUZjxQb9hlujMRKzNCByOLgGw=s48-c-k-c0x00ffffff-no-rj
UgwFJonE6luXp9LcWG54AaABAg,0,dIUTsFT2MeQ,just perfect! Thank you very much :),2021-12-30T23:23:50Z,Lila Costa Queiroz,https://yt3.ggpht.com/ytc/AKedOLSNYSnJGJJbFsJDvVk_VRUtmsPW7B2KpuzjhydwzbcQ8mBdlVOuwMnjX0zZZYXw=s48-c-k-c0x00ffffff-no-rj
Ugz2TJte730-0iQuI8J4AaABAg,0,dIUTsFT2MeQ,Awesome content there Dr. William. I was really hyped during the series and every aspects of spaCy you've described perfectly. Now I'm interested on ML aspect of spaCY and It'd be great if you come with ML aspect of spaCy.,2021-12-30T12:41:33Z,Spoodyman,https://yt3.ggpht.com/ytc/AKedOLS5krTif0IVucPji6ncj728jFfFF-N8m8pQYwAP=s48-c-k-c0x00ffffff-no-rj
UgxojebWzpSszpzh-Wd4AaABAg,0,dIUTsFT2MeQ,"Mattingly, I thought I told you to trim those sideburns!",2021-12-28T17:14:05Z,synthstatic,https://yt3.ggpht.com/ytc/AKedOLTI_m8HC3sqveDWyGk-YuLCbIQl3QaxVan4DGaY=s48-c-k-c0x00ffffff-no-rj
