commentId,parentId,videoId,textDisplay,publishedAt,authorDisplayName,authorProfileImageUrl
UgwWkIsQ5mQoO4JDa594AaABAg,0,X8jsijhllIA,1:27 The grid contains a secret message in ASCII code: There are 10 kinds of people....,2022-01-12T10:03:23Z,Yun Wang,https://yt3.ggpht.com/ytc/AKedOLQDx7FPdtDYjjzgNTxsmbti3C_53vYnINPmI5M5Qw=s48-c-k-c0x00ffffff-no-rj
UgzdnTMg4n2CACyEyrl4AaABAg,0,X8jsijhllIA,"Amusing that ""parity bit"" sounds like ""parody bit""",2022-01-12T06:06:55Z,Rizuken Nekuzir,https://yt3.ggpht.com/ytc/AKedOLQ0HSkOJpcvh-oNZuMgirSkYp7DLPNXQunQ8HcxFQ=s48-c-k-c0x00ffffff-no-rj
UgxCFl8blVXqJf9v1X14AaABAg,0,X8jsijhllIA,Of course Weird Al Yancovic always has his parody bit set.,2022-01-11T13:21:43Z,TheSquarecow,https://yt3.ggpht.com/ytc/AKedOLRyf9zVtgSt0Scb4vHLyliFn7KHWfr76YriWQ=s48-c-k-c0x00ffffff-no-rj
Ugzi1jwfRFsKVfI5hI14AaABAg,0,X8jsijhllIA,Thanks!,2022-01-07T12:54:07Z,Beth Williams,https://yt3.ggpht.com/ytc/AKedOLTIBM8VzSmpPISlWyrqnlcpokIkfIKsaKse2A=s48-c-k-c0x00ffffff-no-rj
UgwKvC-YO11UfgUyDux4AaABAg,0,X8jsijhllIA,I think I just learned the fundamentals of what an allocation unit does.,2022-01-07T00:38:47Z,MultiPaulinator,https://yt3.ggpht.com/ytc/AKedOLTffLisJAFbqy0GcvKyC_hpc6YglJJEREZifA=s48-c-k-c0x00ffffff-no-rj
UgxCq-FIP-BJerwzXSd4AaABAg,0,X8jsijhllIA,your just incredible. I can follow this even though I haven't been in math class in over 10 years.,2022-01-05T05:25:53Z,Invictus Sin,https://yt3.ggpht.com/ytc/AKedOLSoC7sYCmzSlw8cIhLFMKHNjgUR9fkCgGuzTw=s48-c-k-c0x00ffffff-no-rj
UgxDkrQBmZAGcxTshPt4AaABAg,0,X8jsijhllIA,"Thank you very much! I did the exercise at the end of video, and finally, after more than 20 years as system analyst, I understand Hamming codes. I don't have words to express how thankful I am. Really thanks!",2022-01-04T15:48:35Z,Leonardo Souza Conrado de Santana,https://yt3.ggpht.com/ytc/AKedOLSveGUA8tYKHxPiTBUftVxrizQjfqR9ddWK5ww=s48-c-k-c0x00ffffff-no-rj
Ugwimb0oAz1d7yjAvDp4AaABAg,0,X8jsijhllIA,"Didnt know about hamming codes, but am atleast a lil familiar with reed-solomon",2022-01-01T21:35:23Z,Sloppy Puppy,https://yt3.ggpht.com/ytc/AKedOLSd6tITgXHvAHRWwGYFx4zJsbey82YwHE_qSmEvAg=s48-c-k-c0x00ffffff-no-rj
Ugy0Y2La8uBZg-8iTZN4AaABAg.9W_PU985U1_9W_QNvHp2jp,Ugy0Y2La8uBZg-8iTZN4AaABAg,X8jsijhllIA,"you can, no need to prove it, its already proven",2021-12-30T13:05:41Z,Jätski.fi,https://yt3.ggpht.com/ytc/AKedOLRHQVS6jiWrFmYlu3tgrFVnKcdbDNI9pOhhNyUB=s48-c-k-c0x00ffffff-no-rj
Ugy0Y2La8uBZg-8iTZN4AaABAg.9W_PU985U1_9W_Pz_rZ3X8,Ugy0Y2La8uBZg-8iTZN4AaABAg,X8jsijhllIA,what a parody,2021-12-30T13:02:13Z,Jätski.fi,https://yt3.ggpht.com/ytc/AKedOLRHQVS6jiWrFmYlu3tgrFVnKcdbDNI9pOhhNyUB=s48-c-k-c0x00ffffff-no-rj
