commentId,parentId,videoId,textDisplay,publishedAt,authorDisplayName,authorProfileImageUrl
UgxNIvHM6DFxHn23BYx4AaABAg,0,EH6vE97qIP4,"Me: I wish I got accepted in MIT

Youtube: Hold my beer",2021-11-17T05:00:41Z,Isabel Laurel,https://yt3.ggpht.com/kdSJtH6lpq99VkGOWU1eodTfX8Om7yBrkhI5ICtLTQDguX7POtW7ISsjrQof7m_fu-eQE9tQ=s48-c-k-c0x00ffffff-no-rj
UgzkObouf0WD4tMPFfV4AaABAg,0,EH6vE97qIP4,4:40 Alin gonna regret what he said,2021-11-17T03:42:13Z,MarkQub,https://yt3.ggpht.com/EaVqXuteLO3iRYUqztt51uhjtakQpTdBlPA667QRMtFeM6tbL1Y8CCvR8sS9sDJ0i20s79rXxms=s48-c-k-c0x00ffffff-no-rj
Ugxx5bJmQ_hrFFZQiSN4AaABAg,0,EH6vE97qIP4,This class has the most gen Z names,2021-11-15T17:56:32Z,Sandeep Singh,https://yt3.ggpht.com/ytc/AKedOLQz0FiGqXmH8aWejANAAY1ujUV491835ora2t7v=s48-c-k-c0x00ffffff-no-rj
UgxgLKIgiSeeOwhIr2p4AaABAg,0,EH6vE97qIP4,"Saw the face, clicked the description, saw the name and now I'm in complete WTF mode.

Great lecture but now I got questions for the Great Protector of Consumer Investors.",2021-11-15T03:05:15Z,BigDaddyChukz,https://yt3.ggpht.com/DvNf6ihiSqa3g5L3gM2l5XajdRuLUW4mt26-Oamw6FVjyUqLv2_SfeVlwx-p0XM5naxvmTQbiw=s48-c-k-c0x00ffffff-no-rj
Ugz7JNSbeAMTLCCjGzl4AaABAg,0,EH6vE97qIP4,people complain $$ is fiat and they can print it out of thin air...I AGREE but my question is: Isn't Bitcoin and other cryptocurrencies doing the same thing if you think about it??,2021-11-14T22:19:37Z,Alvin MC,https://yt3.ggpht.com/ytc/AKedOLTpdGPjttMgUTipLLpf2yNJh5ARG6N-cIGjtT5cAw=s48-c-k-c0x00ffffff-no-rj
Ugz7JNSbeAMTLCCjGzl4AaABAg.9UjyCrr4GSC9ZwyoGuSJnq,Ugz7JNSbeAMTLCCjGzl4AaABAg,EH6vE97qIP4,"Yes.
XRP was printing securities out of thin air and acting like they were private shares early on.
Tether just literally printed free money.",2022-03-24T06:11:58Z,Felicity Chevalier,https://yt3.ggpht.com/Egwx1s9sinzKnHbAJMv6vm-ocVnTisuXE4726fOdN0vge4AJtY50xvd9SGovfQjZer3Dey66ug=s48-c-k-c0x00ffffff-no-rj
UgxOvPQXZlN1RPBFwU54AaABAg,0,EH6vE97qIP4,Loved everything about this except robinhood,2021-11-14T15:23:25Z,Obama Prism,https://yt3.ggpht.com/ytc/AKedOLTyVi8kQygLCvV2WgHBX9Gns2jdR5W1wRiHl6eC=s48-c-k-c0x00ffffff-no-rj
Ugxg0gEsK5Av7uutp7N4AaABAg,0,EH6vE97qIP4,Is this really at MIT?,2021-11-14T14:22:11Z,Swashbuckler,https://yt3.ggpht.com/ytc/AKedOLRcHHRuJfn2gRSVP1msqr7e012TmWtEDtUeuQ=s48-c-k-c0x00ffffff-no-rj
Ugz8O5gzZHiNIFZbY6J4AaABAg,0,EH6vE97qIP4,Another diamond teaching! God thank we live in this time!,2021-11-14T12:49:42Z,YORI,https://yt3.ggpht.com/ytc/AKedOLTtsdvMwJXhfldH_1K01t1MUsAlfLggGB8CVnxiRQ=s48-c-k-c0x00ffffff-no-rj
UgyEP1byG8bBNRZ_bUJ4AaABAg,0,EH6vE97qIP4,Hey Gary if it quacks like a duck and walks like a duck then why future etf over spot etf?,2021-11-13T22:32:38Z,LtSerge,https://yt3.ggpht.com/ytc/AKedOLQLWnOUcxYFi-mK0jvKEUKS7FVB5d8bGZd1_-dvBw=s48-c-k-c0x00ffffff-no-rj
UgwJKWa3UOhcmHsT1xJ4AaABAg,0,EH6vE97qIP4,Mines of dalarnia you think IT will goo up,2021-11-13T12:05:30Z,Tiberiu Olar,https://yt3.ggpht.com/HQ6oCZpI_ojLaaBkWJMHZCw1GhQIutSBPQKvYBflWbn_wkzb135QGIKkVtfZ0vPXF_N6mDan=s48-c-k-c0x00ffffff-no-rj
Ugw7_VWveepFXYIsMzB4AaABAg,0,EH6vE97qIP4,"Wow! Are we learning this lecture for free? How cool is this! I mean in few years I am listening about blockchains, crypto, ""mathematical puzzles"" etc this video has stunned me with such knowledge. Thanks for uploading this video. It's absolutely Gold!",2021-11-12T22:42:35Z,Girish Prabhu,https://yt3.ggpht.com/ytc/AKedOLRq-vFgvqC1ApVMtQzXAv1gDl_aLt1-oLmfeo_V=s48-c-k-c0x00ffffff-no-rj
UgzVp3aYJGwOPtdFzBN4AaABAg,0,EH6vE97qIP4,"Gary Gensler!!!
Shiba Army is holding off the Resistance.",2021-11-12T18:22:47Z,Seow Eng Chye Tony,https://yt3.ggpht.com/ytc/AKedOLQEM-ivikg_lYFlBwvdX3ij2psC7M-cAGuMhOmBCw=s48-c-k-c0x00ffffff-no-rj
UgylwxRoPMWnU_-Xo9B4AaABAg,0,EH6vE97qIP4,"response to capital controls seems like huge value,but wait for the incumbent response.  you are not supposed to disrupt the consequences for taxation, monetary fiscal policies.  pr",2021-11-12T12:28:17Z,Hurricaneplays,https://yt3.ggpht.com/DLlwfQZejjI_RsHuURa8NjmVRsK6KroCoU1o4dyGzR52v9kSvZxPYNwGt1PeOXM7eHXahGVguQ=s48-c-k-c0x00ffffff-no-rj
